Nodes,Samples,Deg,Graph,Algo,F1_mean,F1_ci95,Prec_mean,Prec_ci95,Rec_mean,Rec_ci95,SHD_mean,SHD_ci95,Actual_CIT_mean,Actual_CIT_ci95,Cond_CIT_mean,Cond_CIT_ci95,Requests_mean,Requests_ci95,Time_Total_mean,Time_Total_ci95
100,1000,2,er,DF-PC (Pure),0.9367412847138925,0.008521011008040659,0.9729497116415643,0.00616397570636255,0.9039999999999999,0.014115003511793081,12.133333333333333,1.5576401051969637,7268.7,272.5949042297856,2318.7,272.5949042297856,15930.433333333332,571.7266287081683,1.1102037668228149,0.08456366980108525
100,1000,2,er,Standard PC,0.9407361342944026,0.009284238171182011,0.990389192525038,0.004275636719950819,0.8966666666666667,0.015162692671229131,11.2,1.6636460719977562,9212.933333333332,377.9762646318445,4262.933333333333,377.9762646318445,15822.533333333333,571.057250306215,1.183187754948934,0.07924120836273986
100,1000,2,sf,DF-PC (Pure),0.8765507501533081,0.01637769223945295,0.9574910476096651,0.008008573628011592,0.8115696493303673,0.027464488708519016,19.833333333333332,2.6146002676101316,5798.166666666667,219.71673822851497,848.1666666666666,219.71673822851497,16401.4,1482.6562016052571,1.280596669514974,0.23266641501448165
100,1000,2,sf,Standard PC,0.8725965583751426,0.017122814226095177,0.991265065970518,0.004099288892087295,0.7828213911376317,0.02812669988572809,19.866666666666667,2.6873070626636895,9643.133333333333,1311.0420343615713,4693.133333333333,1311.0420343615713,14941.066666666668,1300.1403928463108,1.52280748685201,0.24914131122685634
100,1000,4,er,DF-PC (Pure),0.687335784883093,0.014624800138418381,0.9017031680320835,0.008139830706096883,0.5563333333333332,0.01693459747295108,100.76666666666667,3.8697581062343267,26069.366666666665,1543.1802898039746,21119.366666666665,1543.1802898039746,62614.46666666667,3337.6072241167417,3.7865920464197793,0.3077386327945323
100,1000,4,er,Standard PC,0.6825057980944862,0.014790601310885674,0.9066550705689533,0.007412574300418375,0.5483333333333333,0.017215182642364314,101.53333333333333,3.8192792162659126,40839.73333333333,2016.5196043995134,35889.73333333333,2016.5196043995134,62272.03333333333,3331.698141666406,5.621924416224162,0.5067380010220045
100,1000,4,sf,DF-PC (Pure),0.7174868388237613,0.016964699735057147,0.9414930507710753,0.009009391314981425,0.5809667357468133,0.01988836340674011,76.66666666666667,4.419148025584868,9179.066666666668,377.2299634613986,4229.066666666667,377.2299634613986,23143.066666666666,1057.9989372715838,1.3115724722544353,0.07133403100677141
100,1000,4,sf,Standard PC,0.7089845420912398,0.017694587819499157,0.9603100070273489,0.008115097823482445,0.5637047761154436,0.02096468304723859,77.46666666666667,4.443461727370379,14566.5,899.2267346942958,9616.5,899.2267346942958,22448.1,969.2583349949327,1.7770836035410562,0.11175677812769233
