Nodes,Samples,Deg,Graph,Data,Algo,F1_mean,F1_ci95,Prec_mean,Prec_ci95,Rec_mean,Rec_ci95,SHD_mean,SHD_ci95,Requests_mean,Requests_ci95,Actual_CIT_mean,Actual_CIT_ci95,Cond_CIT_mean,Cond_CIT_ci95,Performed_CITs_mean,Performed_CITs_ci95,Bypassed_CITs_mean,Bypassed_CITs_ci95,Time_Total_mean,Time_Total_ci95,Time_CIT_mean,Time_CIT_ci95,Time_Overhead_mean,Time_Overhead_ci95
30,5000,2,er,discrete,DF-PC (Pure),0.8105423498261538,0.026776491313813752,0.8581042759048231,0.012825010460652085,0.7755555555555556,0.04236786817536362,10.566666666666666,1.2596948119116345,1053.5333333333333,31.527495038251498,439.23333333333335,1.4023463862302996,4.233333333333333,1.4023463862302994,439.23333333333335,1.4023463862302996,614.3,30.89844640814132,0.08771493434906005,0.007539064570330122,0.07743850549062094,0.0067368595388533955,0.010276428858439128,0.0008820545368185027
30,5000,2,er,discrete,PC with deduce-dep,0.799363159981578,0.030865938867169054,0.9877905137709059,0.0074978188440026575,0.68,0.04256043288077229,9.866666666666667,1.2598700656716462,988.6,19.78534617150877,566.6333333333333,30.974855296326286,131.63333333333333,30.974855296326286,566.6333333333333,30.974855296326286,421.96666666666664,13.509342937588192,0.11131433645884196,0.01613142094084651,0.10356531143188477,0.015049696371448042,0.007749025026957194,0.0010967322136334959
30,5000,2,er,discrete,Standard PC,0.7729237400075306,0.030459112237569454,0.9887198313668901,0.0075188204710126124,0.6422222222222221,0.03961500203896835,10.966666666666667,1.179312066499606,979.3666666666667,15.130960508695699,541.4333333333333,14.68194589919787,106.43333333333334,14.68194589919787,541.4333333333333,14.68194589919787,437.93333333333334,1.041948543011374,0.11207377910614014,0.010685357967495368,0.10473011334737142,0.010084394496649118,0.007343665758768717,0.0006173447887811394
30,5000,2,er,linear_sem,DF-PC (Pure),0.9270715828878714,0.017259509781072376,0.9315456216748773,0.017149577888096647,0.9244444444444443,0.02257424777062429,4.333333333333333,1.0092270096901503,2534.9666666666667,229.55361150576783,1155.7333333333333,119.79742149752614,720.7333333333333,119.79742149752614,1155.7333333333333,119.79742149752614,1379.2333333333333,113.71140706326044,0.23259220123291016,0.026856819256976843,0.19714176654815674,0.02390860534230231,0.03545043468475342,0.0038846709272617953
30,5000,2,er,linear_sem,PC with deduce-dep,0.939355163541409,0.0178185576855151,0.9570055662625183,0.014519676107760254,0.9233333333333332,0.022837145695102996,3.533333333333333,1.0239948515196242,2504.3,233.04706570685397,1584.9333333333334,153.26763631577202,1149.9333333333334,153.26763631577202,1584.9333333333334,153.26763631577202,919.3666666666667,92.04051516654286,0.2725112517674764,0.02344778264691806,0.2554033676783244,0.02260937137838714,0.01710788408915202,0.000907495562107955
30,5000,2,er,linear_sem,Standard PC,0.9414794675242601,0.017748375736796104,0.9614546503908757,0.014454282500120373,0.9233333333333332,0.022837145695102996,3.4,1.0190960159156608,2500.1666666666665,231.8051839915665,1571.4333333333334,149.16136811723524,1136.4333333333334,149.16136811723524,1571.4333333333334,149.16136811723524,928.7333333333333,92.08744421876034,0.26973724365234375,0.030339933630994183,0.2536906321843465,0.029413467479157015,0.016046611467997234,0.00124301788466127
30,5000,2,sf,discrete,DF-PC (Pure),0.5581308859756523,0.04587478412791472,0.7441035543976721,0.04447165206902534,0.45348117399841537,0.04479445140142327,19.6,1.576985746916253,918.3333333333334,9.450115821625975,435.8,0.6867237561358855,0.8,0.6867237561358857,435.8,0.6867237561358855,482.53333333333336,9.424100527015563,0.08801876703898112,0.008382868298648741,0.07892603079477946,0.007602989120477382,0.00909273624420166,0.0007941431267969278
30,5000,2,sf,discrete,PC with deduce-dep,0.5550229004591869,0.04747375106253335,0.9353740703740703,0.03271018972565511,0.4013764052039914,0.04168952760978204,17.5,1.405701035888802,902.9,4.693427774650642,467.53333333333336,4.653160778014621,32.53333333333333,4.653160778014621,467.53333333333336,4.653160778014621,435.3666666666667,0.4836127769276395,0.08481366634368896,0.006948663732056117,0.07829195658365885,0.006479387619695654,0.0065217097600301106,0.00047574706711521865
30,5000,2,sf,discrete,Standard PC,0.5494048697448787,0.046561826449678885,0.9349078699078699,0.03274614982598885,0.3954556018693951,0.04073037276797217,17.666666666666668,1.379008917255335,902.9,4.693427774650642,467.3666666666667,4.6128932684935835,32.36666666666667,4.612893268493583,467.3666666666667,4.6128932684935835,435.53333333333336,0.4381013721281143,0.0918321450551351,0.010047469329888006,0.08533821105957032,0.009693350813250316,0.0064939339955647785,0.0004828273649381706
30,5000,2,sf,linear_sem,DF-PC (Pure),0.9424328525691781,0.019840057719066714,0.957611683590705,0.012668563008968532,0.9326830870279147,0.033327649109942716,3.066666666666667,0.9672255538552791,4707.1,1328.6193899102277,1584.3666666666666,603.8076504363421,1149.3666666666666,603.8076504363421,1584.3666666666666,603.8076504363421,3122.733333333333,1060.3760986929567,0.41666746934254967,0.14811909765778014,0.2351535717646281,0.08461196404019224,0.18151389757792155,0.0776022478684453
