Setup,Nodes,Samples,Deg,Graph,Data,Algo,F1_mean,F1_ci95,Prec_mean,Prec_ci95,Rec_mean,Rec_ci95,SHD_mean,SHD_ci95,Requests_mean,Requests_ci95,Actual_CIT_mean,Actual_CIT_ci95,Cond_CIT_mean,Cond_CIT_ci95,Performed_CITs_mean,Performed_CITs_ci95,Bypassed_CITs_mean,Bypassed_CITs_ci95,Time_Total_mean,Time_Total_ci95,Time_CIT_mean,Time_CIT_ci95,Time_Overhead_mean,Time_Overhead_ci95
SetupB_DensityScaling,30,5000,2,sf,linear_sem,DF-PC (Pure),0.726419104632548,0.027311639569599745,0.8523453282894292,0.030915409097564236,0.6358168521189635,0.02902440937486332,25.366666666666667,2.7758117683265335,10690.6,3136.360421598654,3566.3,471.49649242327166,3131.3,471.49649242327166,3566.3,471.49649242327166,7124.3,2757.4353869371853,1.8084527254104614,0.6233953832140844,1.4961670478185018,0.4605148919711967,0.31228567759195963,0.2016070290556571
SetupB_DensityScaling,30,5000,2,sf,linear_sem,Standard PC,0.7270023313723031,0.028072953096307942,0.8635262505168487,0.031362996463457055,0.6308648142895673,0.0299483134804315,25.1,2.861760474165204,10453.5,3088.8567016612637,8982.2,3054.551764239851,8547.2,3054.551764239851,8982.2,3054.551764239851,1471.3,109.46153702094861,4.012578050295512,2.3187670713987236,3.959552510579427,2.3024913204837625,0.0530255397160848,0.016396378756545354
SetupB_DensityScaling,30,5000,3,er,linear_sem,DF-PC (Pure),0.8169483046092397,0.020147748876497916,0.8956737395905346,0.017298250143823527,0.7525925925925928,0.02512367757838558,15.066666666666666,1.5890729556057355,6826.0,462.0634043848572,3304.133333333333,280.3600165287209,2869.133333333333,280.3600165287209,3304.133333333333,280.3600165287209,3521.866666666667,202.09305170521054,1.0100631952285766,0.13542766039215876,0.9182145118713378,0.13164687898194533,0.09184868335723877,0.006308889009746951
SetupB_DensityScaling,30,5000,3,er,linear_sem,Standard PC,0.8206563143004177,0.020668060665517587,0.9065517582932839,0.01794368404605333,0.7511111111111113,0.02509472990478077,14.666666666666666,1.6285954270886613,6786.2,464.42847298499305,4610.633333333333,286.80757767115193,4175.633333333333,286.80757767115193,4610.633333333333,286.80757767115193,2175.5666666666666,219.27143336169087,1.527480419476827,0.2781864148370636,1.4939766645431518,0.27649754122648695,0.03350375493367513,0.0021446984198157846
SetupB_DensityScaling,30,5000,3,sf,linear_sem,DF-PC (Pure),0.569875378560435,0.023893612304931783,0.7945462096872205,0.02398550539490708,0.44742469506239985,0.025139457976141644,49.86666666666667,2.5885468223196186,12787.4,853.428507838877,6733.133333333333,476.4433074990438,6298.133333333333,476.4433074990438,6733.133333333333,476.4433074990438,6054.266666666666,500.1549615756304,2.688968849182129,0.3783473542640898,2.450766444206238,0.366926943304605,0.23820240497589112,0.03221856260908544
SetupB_DensityScaling,30,5000,3,sf,linear_sem,Standard PC,0.5700499307784762,0.023880813847507218,0.8006112628019803,0.024912233827060773,0.4460548320487012,0.025243888130508353,49.666666666666664,2.5741779329819727,12670.8,856.204190980461,9678.733333333334,777.9219201523683,9243.733333333334,777.9219201523683,9678.733333333334,777.9219201523683,2992.0666666666666,237.86627492055777,3.6459864298502604,0.6078805068261101,3.5881010055541993,0.604063164710885,0.0578854242960612,0.004521377296983973
SetupB_DensityScaling,30,5000,4,er,linear_sem,DF-PC (Pure),0.6618189124467938,0.025605104644827254,0.8352896396600756,0.022689016744476397,0.5505555555555557,0.027995246510086204,33.43333333333333,2.1972494264751994,13430.9,976.1849355170784,7377.4,673.7712301725147,6942.4,673.7712301725147,7377.4,673.7712301725147,6053.5,316.1598102560624,2.3612937291463214,0.2897983886606321,2.1667259057362873,0.2803228356300867,0.19456782341003417,0.012583241120218353
SetupB_DensityScaling,30,5000,4,er,linear_sem,Standard PC,0.6614422223321459,0.02602674965070696,0.839120755088422,0.022043969539906286,0.5483333333333333,0.02842425079409516,33.333333333333336,2.2085745823548173,13381.733333333334,971.2659654109846,9207.0,594.6366916346154,8772.0,594.6366916346154,9207.0,594.6366916346154,4174.733333333334,404.4157965646485,2.948787037531535,0.36921163494170545,2.8881415208180745,0.365967413272596,0.06064551671346029,0.004110950844720862
SetupB_DensityScaling,30,5000,4,sf,linear_sem,DF-PC (Pure),0.45026297385388575,0.014347328851579974,0.7877206268525812,0.028120005386843838,0.3169682480151837,0.012867503898400169,71.96666666666667,1.8712159506854404,16776.966666666667,614.6020887516327,9599.866666666667,415.9139145488415,9164.866666666667,415.9139145488415,9599.866666666667,415.9139145488415,7177.1,230.24045124962765,3.5898484071095784,0.40892598608512815,3.3270997444788617,0.4048010909909597,0.26274866263071694,0.010926332790496653
SetupB_DensityScaling,30,5000,4,sf,linear_sem,Standard PC,0.44801670670199606,0.014434826381928938,0.7882667466618589,0.028309791253836907,0.31476524757046875,0.012969727652332105,72.1,1.8351573956112504,16671.3,641.0071337796591,11934.033333333333,444.4591278892544,11499.033333333333,444.4591278892544,11934.033333333333,444.4591278892544,4737.266666666666,269.77497545003155,3.707751202583313,0.2935828266034219,3.6366339524586997,0.290885435808029,0.07111725012461344,0.003440993987557919
SetupB_DensityScaling,30,5000,5,er,linear_sem,DF-PC (Pure),0.5346289144898777,0.021225953255675757,0.7717500048823177,0.018867063738069335,0.4113213213213214,0.022031464049695082,53.233333333333334,1.819045785812228,18855.566666666666,1292.713462463982,11121.6,921.0517518668098,10686.6,921.0517518668098,11121.6,921.0517518668098,7733.966666666666,379.3098246242647,3.916630482673645,0.5346195321458191,3.628534436225891,0.5143417184316545,0.2880960464477539,0.024022244706789195
SetupB_DensityScaling,30,5000,5,er,linear_sem,Standard PC,0.5331691619444026,0.02093183271582045,0.7718518829625792,0.019136172381395745,0.4095375375375376,0.021621676901474554,53.333333333333336,1.8060122664349236,18816.866666666665,1295.207794018186,12898.7,824.0793104921645,12463.7,824.0793104921645,12898.7,824.0793104921645,5918.166666666667,490.8683269119775,4.037083474795024,0.46045165742974725,3.955455756187439,0.45590665766262645,0.08162771860758464,0.005488315108084672
SetupB_DensityScaling,30,5000,5,sf,linear_sem,DF-PC (Pure),0.383933718016637,0.012621280821678637,0.7683628082437134,0.01869783176821711,0.2567006804018282,0.010453780197506084,90.43333333333334,1.729451373597953,21091.066666666666,1245.099859925284,12782.366666666667,873.6168204361132,12347.366666666667,873.6168204361132,12782.366666666667,873.6168204361132,8308.7,384.91346971423104,4.423631024360657,0.43884573611864686,4.0964598496754965,0.4321834219479171,0.3271711746851603,0.016228081881448284
SetupB_DensityScaling,30,5000,5,sf,linear_sem,Standard PC,0.3818935805906569,0.012727843559653498,0.765920058597974,0.01869738238699825,0.2551844651672968,0.010557482985251585,90.66666666666667,1.7157373893670413,21006.766666666666,1252.39500759099,14687.5,812.9558441411307,14252.5,812.9558441411307,14687.5,812.9558441411307,6319.266666666666,467.32170112245444,4.50101265112559,0.46607241930485116,4.413767719268799,0.46007185842165776,0.08724493185679118,0.006767650698799794
SetupB_DensityScaling,30,5000,6,er,linear_sem,DF-PC (Pure),0.4277378897914904,0.01926094628393876,0.7352136265282976,0.01997605180643032,0.30375685695910415,0.01789718270406322,72.5,1.6830413084582954,24161.233333333334,1084.0672765799543,14891.9,777.7269039376314,14456.9,777.7269039376314,14891.9,777.7269039376314,9269.333333333334,317.1996429406657,4.512108866373698,0.4089387635199178,4.152654584248861,0.3934595020444497,0.35945428212483727,0.018081399445165534
SetupB_DensityScaling,30,5000,6,er,linear_sem,Standard PC,0.42633266178548274,0.01960170197679355,0.733749165835979,0.020213654274138567,0.30264574584799303,0.018120109007998934,72.63333333333334,1.7058002290584728,24114.933333333334,1083.4976363439714,16568.233333333334,722.3248806596548,16133.233333333334,722.3248806596548,16568.233333333334,722.3248806596548,7546.7,410.9488781659333,4.536960411071777,0.43967250407966785,4.439774036407471,0.43574265798397505,0.09718637466430664,0.004987529519398021
SetupB_DensityScaling,30,5000,6,sf,linear_sem,DF-PC (Pure),0.29933825097237204,0.014137780439846983,0.7159450592310016,0.024221177659192267,0.19016620300097223,0.010590549972536941,112.86666666666666,2.324301785326516,26768.766666666666,1402.1632789630453,16762.233333333334,952.9519410756005,16327.233333333334,952.9519410756005,16762.233333333334,952.9519410756005,10006.533333333333,473.49889637947655,5.17963441212972,0.39353287805207,4.769544577598571,0.3836479872888977,0.4100898345311483,0.019728566836814277
