Nodes,Deg,ErrorRate,Algo,F1_mean,F1_ci95,Prec_mean,Prec_ci95,Rec_mean,Rec_ci95,SHD_mean,SHD_ci95,Requests_mean,Requests_ci95,Performed_CITs_mean,Performed_CITs_ci95,Bypassed_CITs_mean,Bypassed_CITs_ci95
20,3,0.01,DF-PC (Pure),0.8958701944133718,0.02292603321340124,0.8856061098401228,0.03140020719165555,0.9088888888888889,0.01655585332345553,6.466666666666667,1.5174336875687788,8431.166666666666,1789.8389903201328,4780.1,1082.1317589826983,3651.0666666666666,736.2840192419086
20,3,0.01,Standard PC,0.8117696103290719,0.024811510621009992,0.8438587114007953,0.03360065984875585,0.7855555555555557,0.02337506357799774,11.0,1.5123813908086703,5916.333333333333,969.7801616474242,17793.0,2459.7260507820038,-11876.666666666666,1689.7758237837306
20,3,0.05,DF-PC (Pure),0.6239036456291019,0.038704478811769034,0.6116256540274158,0.03863168753511597,0.6411111111111112,0.04291439973429816,23.166666666666668,2.4632934375317475,4642.633333333333,764.236675116748,2244.4333333333334,353.3569673762186,2398.2,445.28889554762424
20,3,0.05,Standard PC,0.4091000800416476,0.04159056777635284,0.5731249689995821,0.05479577997708312,0.32222222222222213,0.036170920114073406,27.633333333333333,1.8617529580017733,2011.5333333333333,149.43116466698575,6063.133333333333,433.72218823704895,-4051.6,303.76404782447946
20,3,0.1,DF-PC (Pure),0.443265948299891,0.042182025304384405,0.4734730470567142,0.04480498024788123,0.4222222222222222,0.044557817085571494,31.533333333333335,2.335672574544413,2710.733333333333,382.9276548002107,1102.1666666666667,118.9073258160333,1608.5666666666666,314.43519229017505
20,3,0.1,Standard PC,0.24641477160957395,0.049901661341700716,0.5863474488474488,0.09699790880749294,0.15888888888888889,0.03426944147468416,27.9,1.3597151155305653,1428.4,101.3121470580761,4270.2,286.0103206715916,-2841.8,188.8847429375245
20,3,0.2,DF-PC (Pure),0.25816466358718654,0.035238674841383225,0.3571141836689241,0.04215651535391517,0.20888888888888893,0.03328903928064284,34.93333333333333,1.4856740359164147,1573.8666666666666,74.38085104539708,589.4,26.726144355143227,984.4666666666667,58.204382462747006
20,3,0.2,Standard PC,0.09684363970417101,0.029530334553877897,0.6388888888888888,0.15688550244356206,0.05333333333333334,0.01675225228371597,28.866666666666667,0.6355180226304544,918.3333333333334,46.176674106857035,2775.5333333333333,121.0235985990738,-1857.2,79.17160822578678
